,Host City,Host Country,Year,Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal Type,Country
24729,Sydney,Australia,2000,Rowing,Rowing,"HOCDE, Yves",FRA,Men,lightweight coxless four (4-),M,Gold,France
24730,Sydney,Australia,2000,Rowing,Rowing,"PORCHIER, Laurent",FRA,Men,lightweight coxless four (4-),M,Gold,France
24731,Sydney,Australia,2000,Rowing,Rowing,"BALMFORTH, Darren",AUS,Men,lightweight coxless four (4-),M,Silver,Australia
24732,Sydney,Australia,2000,Rowing,Rowing,"BURGESS, Simon",AUS,Men,lightweight coxless four (4-),M,Silver,Australia
24733,Sydney,Australia,2000,Rowing,Rowing,"EDWARDS, Anthony",AUS,Men,lightweight coxless four (4-),M,Silver,Australia
24734,Sydney,Australia,2000,Rowing,Rowing,"RICHARDS, Robert",AUS,Men,lightweight coxless four (4-),M,Silver,Australia
24735,Sydney,Australia,2000,Rowing,Rowing,"CHAPELLE, Thibaud",FRA,Men,lightweight double sculls (2x),M,Bronze,France
24736,Sydney,Australia,2000,Rowing,Rowing,"TOURON, Pascal",FRA,Men,lightweight double sculls (2x),M,Bronze,France
24737,Sydney,Australia,2000,Rowing,Rowing,"KUCHARSKI, Tomasz",POL,Men,lightweight double sculls (2x),M,Gold,Poland
24738,Sydney,Australia,2000,Rowing,Rowing,"SYCZ, Robert",POL,Men,lightweight double sculls (2x),M,Gold,Poland
24739,Sydney,Australia,2000,Rowing,Rowing,"LUINI, Elia",ITA,Men,lightweight double sculls (2x),M,Silver,Italy
24740,Sydney,Australia,2000,Rowing,Rowing,"PETTINARI, Leonardo",ITA,Men,lightweight double sculls (2x),M,Silver,Italy
24741,Sydney,Australia,2000,Rowing,Rowing,"COLLINS, Christine",USA,Women,lightweight double sculls (2x),W,Bronze,United States
24742,Sydney,Australia,2000,Rowing,Rowing,"GARNER, Sarah",USA,Women,lightweight double sculls (2x),W,Bronze,United States
24743,Sydney,Australia,2000,Rowing,Rowing,"ALUPEI, Angela",ROU,Women,lightweight double sculls (2x),W,Gold,Romania
24744,Sydney,Australia,2000,Rowing,Rowing,"BURCICA, Constanta",ROU,Women,lightweight double sculls (2x),W,Gold,Romania
24745,Sydney,Australia,2000,Rowing,Rowing,"BLASBERG, Claudia",GER,Women,lightweight double sculls (2x),W,Silver,Germany
24746,Sydney,Australia,2000,Rowing,Rowing,"VIEHOFF, Valerie",GER,Women,lightweight double sculls (2x),W,Silver,Germany
24747,Sydney,Australia,2000,Rowing,Rowing,"KRAFT, Karen",USA,Women,pair without coxswain (2-),W,Bronze,United States
24748,Sydney,Australia,2000,Rowing,Rowing,"RYAN, Melissa",USA,Women,pair without coxswain (2-),W,Bronze,United States
24749,Sydney,Australia,2000,Rowing,Rowing,"ANDRUNACHE, Georgeta",ROU,Women,pair without coxswain (2-),W,Gold,Romania
24750,Sydney,Australia,2000,Rowing,Rowing,"IGNAT, Doina",ROU,Women,pair without coxswain (2-),W,Gold,Romania
24751,Sydney,Australia,2000,Rowing,Rowing,"SLATTER, Kate Elizabeth",AUS,Women,pair without coxswain (2-),W,Silver,Australia
24752,Sydney,Australia,2000,Rowing,Rowing,"TAYLOR, Rachael",AUS,Women,pair without coxswain (2-),W,Silver,Australia
24753,Sydney,Australia,2000,Rowing,Rowing,"GEISLER, Marco",GER,Men,quadruple sculls without coxswain (4x),M,Bronze,Germany
24754,Sydney,Australia,2000,Rowing,Rowing,"HAJEK, Andreas",GER,Men,quadruple sculls without coxswain (4x),M,Bronze,Germany
24755,Sydney,Australia,2000,Rowing,Rowing,"VOLKERT, Stephan",GER,Men,quadruple sculls without coxswain (4x),M,Bronze,Germany
24756,Sydney,Australia,2000,Rowing,Rowing,"WILLMS, Andre",GER,Men,quadruple sculls without coxswain (4x),M,Bronze,Germany
24757,Sydney,Australia,2000,Rowing,Rowing,"ABBAGNALE, Agostino",ITA,Men,quadruple sculls without coxswain (4x),M,Gold,Italy
24758,Sydney,Australia,2000,Rowing,Rowing,"GALTAROSSA, Rossano",ITA,Men,quadruple sculls without coxswain (4x),M,Gold,Italy
24759,Sydney,Australia,2000,Rowing,Rowing,"RAINERI, Simone",ITA,Men,quadruple sculls without coxswain (4x),M,Gold,Italy
24760,Sydney,Australia,2000,Rowing,Rowing,"SARTORI, Alessio",ITA,Men,quadruple sculls without coxswain (4x),M,Gold,Italy
24761,Sydney,Australia,2000,Rowing,Rowing,"BARTMAN, Michiel",NED,Men,quadruple sculls without coxswain (4x),M,Silver,Netherlands
24762,Sydney,Australia,2000,Rowing,Rowing,"LIPPITS, Dirk",NED,Men,quadruple sculls without coxswain (4x),M,Silver,Netherlands
24763,Sydney,Australia,2000,Rowing,Rowing,"SIMON, Diederik",NED,Men,quadruple sculls without coxswain (4x),M,Silver,Netherlands
24764,Sydney,Australia,2000,Rowing,Rowing,"VERBERNE, Jochem",NED,Men,quadruple sculls without coxswain (4x),M,Silver,Netherlands
24765,Sydney,Australia,2000,Rowing,Rowing,"DORODNOVA, Oxana",RUS,Women,quadruple sculls without coxswain (4x),W,Bronze,Russia
24766,Sydney,Australia,2000,Rowing,Rowing,"FEDOTOVA, Irina",RUS,Women,quadruple sculls without coxswain (4x),W,Bronze,Russia
24767,Sydney,Australia,2000,Rowing,Rowing,"LEVINA, Yulia",RUS,Women,quadruple sculls without coxswain (4x),W,Bronze,Russia
24768,Sydney,Australia,2000,Rowing,Rowing,"MERK, Larisa",RUS,Women,quadruple sculls without coxswain (4x),W,Bronze,Russia
24769,Sydney,Australia,2000,Rowing,Rowing,"EVERS, Meike",GER,Women,quadruple sculls without coxswain (4x),W,Gold,Germany
24770,Sydney,Australia,2000,Rowing,Rowing,"KOWALSKI, Kerstin",GER,Women,quadruple sculls without coxswain (4x),W,Gold,Germany
24771,Sydney,Australia,2000,Rowing,Rowing,"KOWALSKI, Manja",GER,Women,quadruple sculls without coxswain (4x),W,Gold,Germany
24772,Sydney,Australia,2000,Rowing,Rowing,"LUTZE, Manuela",GER,Women,quadruple sculls without coxswain (4x),W,Gold,Germany
24773,Sydney,Australia,2000,Rowing,Rowing,"BATTEN, Guin",GBR,Women,quadruple sculls without coxswain (4x),W,Silver,United Kingdom
24774,Sydney,Australia,2000,Rowing,Rowing,"BATTEN, Miriam",GBR,Women,quadruple sculls without coxswain (4x),W,Silver,United Kingdom
24775,Sydney,Australia,2000,Rowing,Rowing,"GRAINGER, Katherine",GBR,Women,quadruple sculls without coxswain (4x),W,Silver,United Kingdom
24776,Sydney,Australia,2000,Rowing,Rowing,"LINDSAY, Gillian Anne",GBR,Women,quadruple sculls without coxswain (4x),W,Silver,United Kingdom
24777,Sydney,Australia,2000,Rowing,Rowing,"HACKER, Marcel",GER,Men,single sculls (1x),M,Bronze,Germany
24778,Sydney,Australia,2000,Rowing,Rowing,"WADDELL, Rob",NZL,Men,single sculls (1x),M,Gold,New Zealand
24779,Sydney,Australia,2000,Rowing,Rowing,"MUELLER, Xeno",SUI,Men,single sculls (1x),M,Silver,Switzerland
24780,Sydney,Australia,2000,Rowing,Rowing,"RUTSCHOW, Katrin",GER,Women,single sculls (1x),W,Bronze,Germany
24781,Sydney,Australia,2000,Rowing,Rowing,"KARSTEN, Ekaterina",BLR,Women,single sculls (1x),W,Gold,Belarus
24782,Sydney,Australia,2000,Rowing,Rowing,"NEYKOVA, Rumyana",BUL,Women,single sculls (1x),W,Silver,Bulgaria
24783,Sydney,Australia,2000,Sailing,Sailing,"CONTE, Javier",ARG,Men,470 - Two Person Dinghy,M,Bronze,Argentina
24784,Sydney,Australia,2000,Sailing,Sailing,"DE LA FUENTE, Juan",ARG,Men,470 - Two Person Dinghy,M,Bronze,Argentina
24785,Sydney,Australia,2000,Sailing,Sailing,"KING, Tom",AUS,Men,470 - Two Person Dinghy,M,Gold,Australia
24786,Sydney,Australia,2000,Sailing,Sailing,"TURNBULL, Mark",AUS,Men,470 - Two Person Dinghy,M,Gold,Australia
24787,Sydney,Australia,2000,Sailing,Sailing,"FOERSTER, Paul",USA,Men,470 - Two Person Dinghy,M,Silver,United States
24788,Sydney,Australia,2000,Sailing,Sailing,"MERRICK, Robert",USA,Men,470 - Two Person Dinghy,M,Silver,United States
24789,Sydney,Australia,2000,Sailing,Sailing,"PAKHOLCHIK, Olena",UKR,Women,470 - Two Person Dinghy,W,Bronze,Ukraine
24790,Sydney,Australia,2000,Sailing,Sailing,"TARAN, Ruslana",UKR,Women,470 - Two Person Dinghy,W,Bronze,Ukraine
24791,Sydney,Australia,2000,Sailing,Sailing,"ARMSTRONG, Jenny",AUS,Women,470 - Two Person Dinghy,W,Gold,Australia
24792,Sydney,Australia,2000,Sailing,Sailing,"STOWELL, Belinda",AUS,Women,470 - Two Person Dinghy,W,Gold,Australia
24793,Sydney,Australia,2000,Sailing,Sailing,"GLASER, Sarah",USA,Women,470 - Two Person Dinghy,W,Silver,United States
24794,Sydney,Australia,2000,Sailing,Sailing,"ISLER, Jennifer",USA,Women,470 - Two Person Dinghy,W,Silver,United States
24795,Sydney,Australia,2000,Sailing,Sailing,"MCKEE, Charles",USA,Men,49er - Skiff,X,Bronze,United States
24796,Sydney,Australia,2000,Sailing,Sailing,"MCKEE, Jonathan Dunn",USA,Men,49er - Skiff,X,Bronze,United States
24797,Sydney,Australia,2000,Sailing,Sailing,"JARVI, Jyrki",FIN,Men,49er - Skiff,X,Gold,Finland
24798,Sydney,Australia,2000,Sailing,Sailing,"JOHANSON, Thomas",FIN,Men,49er - Skiff,X,Gold,Finland
24799,Sydney,Australia,2000,Sailing,Sailing,"BARKER, Ian",GBR,Men,49er - Skiff,X,Silver,United Kingdom
24800,Sydney,Australia,2000,Sailing,Sailing,"HISCOCKS, Simon",GBR,Men,49er - Skiff,X,Silver,United Kingdom
24801,Sydney,Australia,2000,Sailing,Sailing,"MCINTOSH, Aaron",NZL,Men,board (Mistral),M,Bronze,New Zealand
24802,Sydney,Australia,2000,Sailing,Sailing,"SIEBER, Christoph",AUT,Men,board (Mistral),M,Gold,Austria
24803,Sydney,Australia,2000,Sailing,Sailing,"ESPINOLA, Carlos",ARG,Men,board (Mistral),M,Silver,Argentina
24804,Sydney,Australia,2000,Sailing,Sailing,"KENDALL, Barbara",NZL,Women,board (Mistral),W,Bronze,New Zealand
24805,Sydney,Australia,2000,Sailing,Sailing,"SENSINI, Alessandra",ITA,Women,board (Mistral),W,Gold,Italy
24806,Sydney,Australia,2000,Sailing,Sailing,"LUX, Amelie",GER,Women,board (Mistral),W,Silver,Germany
24807,Sydney,Australia,2000,Sailing,Sailing,"DAVIS, Paul",NOR,Men,fleet/match race keelboat open (Soling),X,Bronze,Norway
24808,Sydney,Australia,2000,Sailing,Sailing,"JOHANNESSEN, Herman Horn",NOR,Men,fleet/match race keelboat open (Soling),X,Bronze,Norway
24809,Sydney,Australia,2000,Sailing,Sailing,"STOKKELAND, Espen",NOR,Men,fleet/match race keelboat open (Soling),X,Bronze,Norway
24810,Sydney,Australia,2000,Sailing,Sailing,"BANK, Jesper",DEN,Men,fleet/match race keelboat open (Soling),X,Gold,Denmark
24811,Sydney,Australia,2000,Sailing,Sailing,"BLAKSKJAER, Henrik",DEN,Men,fleet/match race keelboat open (Soling),X,Gold,Denmark
24812,Sydney,Australia,2000,Sailing,Sailing,"JACOBSEN, Thomas",DEN,Men,fleet/match race keelboat open (Soling),X,Gold,Denmark
24813,Sydney,Australia,2000,Sailing,Sailing,"BAHR, Gunnar",GER,Men,fleet/match race keelboat open (Soling),X,Silver,Germany
24814,Sydney,Australia,2000,Sailing,Sailing,"BORKOWSKI, Ingo",GER,Men,fleet/match race keelboat open (Soling),X,Silver,Germany
24815,Sydney,Australia,2000,Sailing,Sailing,"SCHÜMANN, Jochen",GER,Men,fleet/match race keelboat open (Soling),X,Silver,Germany
24816,Sydney,Australia,2000,Sailing,Sailing,"AMATO, Serena",ARG,Women,single-handed dinghy (Europe),W,Bronze,Argentina
24817,Sydney,Australia,2000,Sailing,Sailing,"ROBERTSON, Shirley",GBR,Women,single-handed dinghy (Europe),W,Gold,United Kingdom
24818,Sydney,Australia,2000,Sailing,Sailing,"MATTHIJSSE, Margriet",NED,Women,single-handed dinghy (Europe),W,Silver,Netherlands
24819,Sydney,Australia,2000,Sailing,Sailing,"LOOF, Fredrik",SWE,Men,single-handed dinghy (Finn),M,Bronze,Sweden
24820,Sydney,Australia,2000,Sailing,Sailing,"PERCY, Iain",GBR,Men,single-handed dinghy (Finn),M,Gold,United Kingdom
24821,Sydney,Australia,2000,Sailing,Sailing,"DEVOTI, Luca",ITA,Men,single-handed dinghy (Finn),M,Silver,Italy
24822,Sydney,Australia,2000,Sailing,Sailing,"BLACKBURN, Michael",AUS,Men,single-handed dinghy open (Laser),X,Bronze,Australia
24823,Sydney,Australia,2000,Sailing,Sailing,"AINSLIE, Ben",GBR,Men,single-handed dinghy open (Laser),X,Gold,United Kingdom
24824,Sydney,Australia,2000,Sailing,Sailing,"SCHEIDT, Robert",BRA,Men,single-handed dinghy open (Laser),X,Silver,Brazil
24825,Sydney,Australia,2000,Sailing,Sailing,"GAEBLER, Roland",GER,Men,Tornado - Multihull,X,Bronze,Germany
24826,Sydney,Australia,2000,Sailing,Sailing,"SCHWALL, Rene",GER,Men,Tornado - Multihull,X,Bronze,Germany
24827,Sydney,Australia,2000,Sailing,Sailing,"HAGARA, Roman",AUT,Men,Tornado - Multihull,X,Gold,Austria
24828,Sydney,Australia,2000,Sailing,Sailing,"STEINACHER, Hans Peter",AUT,Men,Tornado - Multihull,X,Gold,Austria
24829,Sydney,Australia,2000,Sailing,Sailing,"BUNDOCK, Darren",AUS,Men,Tornado - Multihull,X,Silver,Australia
24830,Sydney,Australia,2000,Sailing,Sailing,"FORBES, John",AUS,Men,Tornado - Multihull,X,Silver,Australia
24831,Sydney,Australia,2000,Sailing,Sailing,"FERREIRA, Marcelo",BRA,Men,two-person keelboat open (Star),X,Bronze,Brazil
24832,Sydney,Australia,2000,Sailing,Sailing,"GRAEL, Torben",BRA,Men,two-person keelboat open (Star),X,Bronze,Brazil
24833,Sydney,Australia,2000,Sailing,Sailing,"LILJEDAHL, Magnus",USA,Men,two-person keelboat open (Star),X,Gold,United States
24834,Sydney,Australia,2000,Sailing,Sailing,"REYNOLDS, Mark Jeffrey",USA,Men,two-person keelboat open (Star),X,Gold,United States
24835,Sydney,Australia,2000,Sailing,Sailing,"COVELL, Mark",GBR,Men,two-person keelboat open (Star),X,Silver,United Kingdom
24836,Sydney,Australia,2000,Sailing,Sailing,"WALKER, Ian",GBR,Men,two-person keelboat open (Star),X,Silver,United Kingdom
24837,Sydney,Australia,2000,Shooting,Shooting,"FORDER, Annemarie",AUS,Women,10m air pistol (40 shots),W,Bronze,Australia
24838,Sydney,Australia,2000,Shooting,Shooting,"TAO, Luna",CHN,Women,10m air pistol (40 shots),W,Gold,China
24839,Sydney,Australia,2000,Shooting,Shooting,"SEKARIC, Jasna",YUG,Women,10m air pistol (40 shots),W,Silver,Yugoslavia
24840,Sydney,Australia,2000,Shooting,Shooting,"BASINSKI, Igor",BLR,Men,10m air pistol (60 shots),M,Bronze,Belarus
24841,Sydney,Australia,2000,Shooting,Shooting,"DUMOULIN, Franck",FRA,Men,10m air pistol (60 shots),M,Gold,France
24842,Sydney,Australia,2000,Shooting,Shooting,"WANG, Yifu",CHN,Men,10m air pistol (60 shots),M,Silver,China
24843,Sydney,Australia,2000,Shooting,Shooting,"GAO, Jing",CHN,Women,10m air rifle (40 shots),W,Bronze,China
24844,Sydney,Australia,2000,Shooting,Shooting,"JOHNSON, Nancy",USA,Women,10m air rifle (40 shots),W,Gold,United States
24845,Sydney,Australia,2000,Shooting,Shooting,"KANG, Cho-Hyun",KOR,Women,10m air rifle (40 shots),W,Silver,"Korea, South"
24846,Sydney,Australia,2000,Shooting,Shooting,"ALEINIKOV, Evgeni",RUS,Men,10m air rifle (60 shots),M,Bronze,Russia
24847,Sydney,Australia,2000,Shooting,Shooting,"CAI, Yalin",CHN,Men,10m air rifle (60 shots),M,Gold,China
24848,Sydney,Australia,2000,Shooting,Shooting,"KHADJIBEKOV, Artem",RUS,Men,10m air rifle (60 shots),M,Silver,Russia
24849,Sydney,Australia,2000,Shooting,Shooting,"NIU, Zhiyuan",CHN,Men,10m running target (30+30 shots),M,Bronze,China
24850,Sydney,Australia,2000,Shooting,Shooting,"YANG, Ling",CHN,Men,10m running target (30+30 shots),M,Gold,China
24851,Sydney,Australia,2000,Shooting,Shooting,"MOLDOVAN, Oleg",MDA,Men,10m running target (30+30 shots),M,Silver,Moldova
24852,Sydney,Australia,2000,Shooting,Shooting,"EVGLEVSKAYA, Lolita",BLR,Women,25m pistol (30+30 shots),W,Bronze,Belarus
24853,Sydney,Australia,2000,Shooting,Shooting,"GROZDEVA, Maria",BUL,Women,25m pistol (30+30 shots),W,Gold,Bulgaria
24854,Sydney,Australia,2000,Shooting,Shooting,"TAO, Luna",CHN,Women,25m pistol (30+30 shots),W,Silver,China
24855,Sydney,Australia,2000,Shooting,Shooting,"RAICEA, Iulian",ROU,Men,25m rapid fire pistol (60 shots),M,Bronze,Romania
24856,Sydney,Australia,2000,Shooting,Shooting,"ALIFIRENKO, Sergei",RUS,Men,25m rapid fire pistol (60 shots),M,Gold,Russia
24857,Sydney,Australia,2000,Shooting,Shooting,"ANSERMET, Michel",SUI,Men,25m rapid fire pistol (60 shots),M,Silver,Switzerland
24858,Sydney,Australia,2000,Shooting,Shooting,"TENK, Martin",CZE,Men,50m pistol (60 shots),M,Bronze,Czech Republic
24859,Sydney,Australia,2000,Shooting,Shooting,"KIRIAKOV, Tanyu",BUL,Men,50m pistol (60 shots),M,Gold,Bulgaria
24860,Sydney,Australia,2000,Shooting,Shooting,"BASINSKI, Igor",BLR,Men,50m pistol (60 shots),M,Silver,Belarus
24861,Sydney,Australia,2000,Shooting,Shooting,"FEKLISTOVA, Maria",RUS,Women,50m rifle 3 positions (3x20 shots),W,Bronze,Russia
24862,Sydney,Australia,2000,Shooting,Shooting,"MAUER, Renata",POL,Women,50m rifle 3 positions (3x20 shots),W,Gold,Poland
24863,Sydney,Australia,2000,Shooting,Shooting,"GOLDOBINA, Tatiana",RUS,Women,50m rifle 3 positions (3x20 shots),W,Silver,Russia
24864,Sydney,Australia,2000,Shooting,Shooting,"STENVAAG, Harald",NOR,Men,50m rifle 3 positions (3x40 shots),M,Bronze,Norway
24865,Sydney,Australia,2000,Shooting,Shooting,"DEBEVEC, Rajmond",SLO,Men,50m rifle 3 positions (3x40 shots),M,Gold,Slovenia
24866,Sydney,Australia,2000,Shooting,Shooting,"HIRVI, Juha",FIN,Men,50m rifle 3 positions (3x40 shots),M,Silver,Finland
24867,Sydney,Australia,2000,Shooting,Shooting,"MARTYNOV, Sergei",BLR,Men,50m rifle prone (60 shots),M,Bronze,Belarus
24868,Sydney,Australia,2000,Shooting,Shooting,"EDMAN, Jonas",SWE,Men,50m rifle prone (60 shots),M,Gold,Sweden
24869,Sydney,Australia,2000,Shooting,Shooting,"GRIMMEL, Torben",DEN,Men,50m rifle prone (60 shots),M,Silver,Denmark
24870,Sydney,Australia,2000,Shooting,Shooting,"RHODE, Kimberly",USA,Women,double trap (120 targets),W,Bronze,United States
24871,Sydney,Australia,2000,Shooting,Shooting,"HANSEN, Pia",SWE,Women,double trap (120 targets),W,Gold,Sweden
24872,Sydney,Australia,2000,Shooting,Shooting,"GELISIO, Deborah",ITA,Women,double trap (120 targets),W,Silver,Italy
24873,Sydney,Australia,2000,Shooting,Shooting,"ALDEEHANI, Fehaid",KUW,Men,double trap (150 targets),M,Bronze,Kuwait
24874,Sydney,Australia,2000,Shooting,Shooting,"FAULDS, Richard",GBR,Men,double trap (150 targets),M,Gold,United Kingdom
24875,Sydney,Australia,2000,Shooting,Shooting,"MARK, Russell",AUS,Men,double trap (150 targets),M,Silver,Australia
24876,Sydney,Australia,2000,Shooting,Shooting,"GRAVES, James",USA,Men,skeet (125 targets),M,Bronze,United States
24877,Sydney,Australia,2000,Shooting,Shooting,"MILCHEV, Mykola",UKR,Men,skeet (125 targets),M,Gold,Ukraine
24878,Sydney,Australia,2000,Shooting,Shooting,"MALEK, Petr",CZE,Men,skeet (125 targets),M,Silver,Czech Republic
24879,Sydney,Australia,2000,Shooting,Shooting,"IGALY, Diana",HUN,Women,skeet (75 targets),W,Bronze,Hungary
24880,Sydney,Australia,2000,Shooting,Shooting,"MEFTAKHETDINOVA, Zemfira",AZE,Women,skeet (75 targets),W,Gold,Azerbaijan
24881,Sydney,Australia,2000,Shooting,Shooting,"DEMINA, Svetlana",RUS,Women,skeet (75 targets),W,Silver,Russia
24882,Sydney,Australia,2000,Shooting,Shooting,"PELLIELO, Giovanni",ITA,Men,trap (125 targets),M,Bronze,Italy
24883,Sydney,Australia,2000,Shooting,Shooting,"DIAMOND, Michael",AUS,Men,trap (125 targets),M,Gold,Australia
24884,Sydney,Australia,2000,Shooting,Shooting,"PEEL, Ian",GBR,Men,trap (125 targets),M,Silver,United Kingdom
24885,Sydney,Australia,2000,Shooting,Shooting,"GAO, E",CHN,Women,trap (75 targets),W,Bronze,China
24886,Sydney,Australia,2000,Shooting,Shooting,"GUDZINEVICIUTE, Daina",LTU,Women,trap (75 targets),W,Gold,Lithuania
24887,Sydney,Australia,2000,Shooting,Shooting,"RACINET, Delphine",FRA,Women,trap (75 targets),W,Silver,France
24888,Sydney,Australia,2000,Softball,Softball,"ALLEN, Sandra",AUS,Women,softball,W,Bronze,Australia
24889,Sydney,Australia,2000,Softball,Softball,"BROWN, Joanne",AUS,Women,softball,W,Bronze,Australia
24890,Sydney,Australia,2000,Softball,Softball,"DIENELT, Kerry",AUS,Women,softball,W,Bronze,Australia
24891,Sydney,Australia,2000,Softball,Softball,"EDEBONE, Peta",AUS,Women,softball,W,Bronze,Australia
24892,Sydney,Australia,2000,Softball,Softball,"FAIRHURST, Sue",AUS,Women,softball,W,Bronze,Australia
24893,Sydney,Australia,2000,Softball,Softball,"FOLLAS, Selina",AUS,Women,softball,W,Bronze,Australia
24894,Sydney,Australia,2000,Softball,Softball,"HANES, Fiona",AUS,Women,softball,W,Bronze,Australia
24895,Sydney,Australia,2000,Softball,Softball,"HARDIE, Kelly",AUS,Women,softball,W,Bronze,Australia
24896,Sydney,Australia,2000,Softball,Softball,"HARDING, Tanya",AUS,Women,softball,W,Bronze,Australia
24897,Sydney,Australia,2000,Softball,Softball,"MCDERMID, Sally",AUS,Women,softball,W,Bronze,Australia
24898,Sydney,Australia,2000,Softball,Softball,"MORROW, Simmone",AUS,Women,softball,W,Bronze,Australia
24899,Sydney,Australia,2000,Softball,Softball,"ROCHE, Melanie",AUS,Women,softball,W,Bronze,Australia
24900,Sydney,Australia,2000,Softball,Softball,"TITCUME, Natalie",AUS,Women,softball,W,Bronze,Australia
24901,Sydney,Australia,2000,Softball,Softball,"WARD, Natalie",AUS,Women,softball,W,Bronze,Australia
24902,Sydney,Australia,2000,Softball,Softball,"WILKINS, Brooke",AUS,Women,softball,W,Bronze,Australia
24903,Sydney,Australia,2000,Softball,Softball,"AMBROSI, Christie",USA,Women,softball,W,Gold,United States
24904,Sydney,Australia,2000,Softball,Softball,"BERG, Laura",USA,Women,softball,W,Gold,United States
24905,Sydney,Australia,2000,Softball,Softball,"BRUNDAGE, Jennifer",USA,Women,softball,W,Gold,United States
24906,Sydney,Australia,2000,Softball,Softball,"BUSTOS, Crystl",USA,Women,softball,W,Gold,United States
24907,Sydney,Australia,2000,Softball,Softball,"CORNELL, Sheila",USA,Women,softball,W,Gold,United States
24908,Sydney,Australia,2000,Softball,Softball,"FERNANDEZ, Lisa",USA,Women,softball,W,Gold,United States
24909,Sydney,Australia,2000,Softball,Softball,"HARRIGAN, Lori",USA,Women,softball,W,Gold,United States
24910,Sydney,Australia,2000,Softball,Softball,"HENDERSON, Danielle",USA,Women,softball,W,Gold,United States
24911,Sydney,Australia,2000,Softball,Softball,"MCFALLS, Jennifer",USA,Women,softball,W,Gold,United States
24912,Sydney,Australia,2000,Softball,Softball,"NUVEMAN, Stacey",USA,Women,softball,W,Gold,United States
24913,Sydney,Australia,2000,Softball,Softball,"O'BRIEN, Leah",USA,Women,softball,W,Gold,United States
24914,Sydney,Australia,2000,Softball,Softball,"RICHARDSON, Dorothy",USA,Women,softball,W,Gold,United States
24915,Sydney,Australia,2000,Softball,Softball,"SMITH, Michele",USA,Women,softball,W,Gold,United States
24916,Sydney,Australia,2000,Softball,Softball,"VENTURELLA, Michelle",USA,Women,softball,W,Gold,United States
24917,Sydney,Australia,2000,Softball,Softball,"WILLIAMS, Christa Lee",USA,Women,softball,W,Gold,United States
24918,Sydney,Australia,2000,Softball,Softball,"ANDO, Misako",JPN,Women,softball,W,Silver,Japan
24919,Sydney,Australia,2000,Softball,Softball,"FUJII, Yumiko",JPN,Women,softball,W,Silver,Japan
24920,Sydney,Australia,2000,Softball,Softball,"ISHIKAWA, Taeko",JPN,Women,softball,W,Silver,Japan
24921,Sydney,Australia,2000,Softball,Softball,"ITO, Kazue",JPN,Women,softball,W,Silver,Japan
24922,Sydney,Australia,2000,Softball,Softball,"KOBAYASHI, Yoshimi",JPN,Women,softball,W,Silver,Japan
24923,Sydney,Australia,2000,Softball,Softball,"KOSEKI, Shiori",JPN,Women,softball,W,Silver,Japan
